game_id,rating_diff,turns,rated,opening_shortname,white_experience,winner
12816,442,51,0,Scandinavian Defense,11,White
12818,54,69,1,Scandinavian Defense,13,White
12851,160,67,0,Scandinavian Defense,12,White
12992,88,42,1,Scandinavian Defense,16,Black
13054,56,103,1,Scandinavian Defense,10,White
13192,124,73,0,Scandinavian Defense,0,White
13209,155,79,1,Scandinavian Defense,17,White
13258,123,33,1,Scandinavian Defense,1,Draw
13277,298,48,1,Scandinavian Defense,0,Black
13278,200,93,0,Scandinavian Defense,4,White
13292,47,50,1,Scandinavian Defense,0,Black
13313,172,86,0,Scandinavian Defense,4,Black
13315,189,26,0,Scandinavian Defense,6,Black
13398,189,34,1,Scandinavian Defense,31,White
13487,184,50,1,Scandinavian Defense,6,Black
13509,278,123,1,Scandinavian Defense,4,White
13633,481,81,1,Scandinavian Defense,0,White
13637,147,50,1,Scandinavian Defense,0,White
13641,130,70,1,Scandinavian Defense,10,Black
13643,31,42,1,Scandinavian Defense,0,Black
13648,125,37,1,Scandinavian Defense,0,White
13651,136,45,1,Scandinavian Defense,0,White
13652,99,49,1,Scandinavian Defense,1,White
13667,630,63,1,Scandinavian Defense,2,White
13717,113,7,1,Scandinavian Defense,34,Black
13769,69,74,0,Scandinavian Defense,111,White
13831,36,23,0,Scandinavian Defense,10,White
13880,21,73,1,Scandinavian Defense,14,Black
13910,9,39,1,Scandinavian Defense,44,Draw
13922,273,34,1,Scandinavian Defense,0,Draw
13985,15,28,1,Scandinavian Defense,17,Black
14009,278,123,1,Scandinavian Defense,12,White
14033,115,66,1,Scandinavian Defense,16,Black
14148,127,36,1,Scandinavian Defense,18,Black
14267,227,29,1,Scandinavian Defense,0,White
14278,10,31,1,Scandinavian Defense,1,White
14311,397,127,1,Scandinavian Defense,1,White
14312,74,96,1,Scandinavian Defense,0,Black
14322,258,44,1,Scandinavian Defense,0,Black
14332,326,44,1,Scandinavian Defense,0,Black
14340,467,18,1,Scandinavian Defense,0,Black
14341,100,29,1,Scandinavian Defense,0,White
14382,232,39,1,Scandinavian Defense,39,Black
14522,47,68,0,Scandinavian Defense,2,Black
14634,10,64,1,Scandinavian Defense,11,Black
14640,36,70,1,Scandinavian Defense,17,Black
14646,63,61,1,Scandinavian Defense,23,White
14660,542,48,1,Scandinavian Defense,0,Black
14668,335,37,1,Scandinavian Defense,1,White
14669,204,47,1,Scandinavian Defense,0,White
14712,10,44,1,Scandinavian Defense,35,Black
14734,21,77,0,Scandinavian Defense,0,White
14858,448,39,0,Scandinavian Defense,6,White
14913,239,68,1,Scandinavian Defense,0,Black
14914,260,77,0,Scandinavian Defense,0,White
14952,92,67,0,Scandinavian Defense,39,White
15035,356,56,0,Scandinavian Defense,0,Black
15037,253,43,0,Scandinavian Defense,0,White
15038,253,62,0,Scandinavian Defense,1,Black
15068,186,59,1,Scandinavian Defense,24,White
15077,190,83,1,Scandinavian Defense,33,White
15176,87,100,0,Scandinavian Defense,1,Black
15188,448,40,0,Scandinavian Defense,13,Black
15191,89,91,0,Scandinavian Defense,16,White
15202,319,43,1,Scandinavian Defense,27,White
15350,293,57,1,Scandinavian Defense,8,White
15424,254,114,1,Scandinavian Defense,0,Black
15547,269,49,0,Scandinavian Defense,0,White
15551,35,109,1,Scandinavian Defense,0,White
15610,149,62,1,Scandinavian Defense,0,Black
15613,106,21,1,Scandinavian Defense,6,Black
15649,139,72,1,Scandinavian Defense,42,Black
15659,221,18,1,Scandinavian Defense,15,Black
15680,105,73,1,Scandinavian Defense,16,White
15766,38,54,1,Scandinavian Defense,18,Black
15868,12,9,0,Scandinavian Defense,26,White
16043,540,59,1,Scandinavian Defense,12,White
16054,422,47,0,Scandinavian Defense,0,White
16160,171,33,0,Scandinavian Defense,6,White
16186,11,129,1,Scandinavian Defense,0,White
16298,443,53,1,Scandinavian Defense,0,White
16427,15,125,1,Scandinavian Defense,11,White
16475,2,63,1,Scandinavian Defense,0,White
16484,47,47,1,Scandinavian Defense,2,White
16608,265,49,1,Scandinavian Defense,9,White
16669,70,43,1,Scandinavian Defense,19,White
16671,64,57,1,Scandinavian Defense,21,White
16792,83,15,1,Scandinavian Defense,37,White
16796,14,60,1,Scandinavian Defense,41,Black
16816,52,67,1,Scandinavian Defense,9,White
16828,213,43,1,Scandinavian Defense,21,White
16845,145,61,1,Scandinavian Defense,38,White
16864,12,50,1,Scandinavian Defense,4,Black
16865,41,63,1,Scandinavian Defense,5,Black
16895,107,76,0,Scandinavian Defense,0,Black
16915,36,29,1,Scandinavian Defense,14,White
16921,39,96,1,Scandinavian Defense,20,Black
16926,124,72,1,Scandinavian Defense,25,Black
16959,179,68,1,Scandinavian Defense,8,Black
17125,133,87,1,Scandinavian Defense,22,White
17146,3,115,1,Scandinavian Defense,8,Draw
17202,0,125,1,Scandinavian Defense,14,White
17249,155,75,1,Scandinavian Defense,1,White
17289,173,95,1,Scandinavian Defense,0,White
17301,26,18,1,Scandinavian Defense,0,Black
17302,434,3,0,Scandinavian Defense,0,Black
17326,184,48,1,Scandinavian Defense,25,Black
17401,18,42,1,Scandinavian Defense,0,Black
17431,81,79,1,Scandinavian Defense,30,White
17435,122,69,1,Scandinavian Defense,34,White
17457,686,35,1,Scandinavian Defense,7,White
17569,191,33,1,Scandinavian Defense,15,White
17619,15,38,0,Scandinavian Defense,2,Black
17621,61,78,1,Scandinavian Defense,4,Black
17625,23,57,0,Scandinavian Defense,8,White
17672,469,81,1,Scandinavian Defense,3,White
17692,18,79,1,Scandinavian Defense,1,White
17837,124,44,1,Scandinavian Defense,31,Black
17871,442,51,1,Scandinavian Defense,30,White
18009,98,23,1,Scandinavian Defense,8,White
18065,238,102,1,Scandinavian Defense,19,Draw
18101,82,110,0,Scandinavian Defense,1,Draw
18126,237,8,0,Scandinavian Defense,10,White
18164,574,37,1,Scandinavian Defense,19,White
18180,210,65,1,Scandinavian Defense,35,White
18226,16,53,1,Scandinavian Defense,0,White
18325,246,59,1,Scandinavian Defense,48,White
18389,259,33,1,Scandinavian Defense,1,Draw
18393,45,187,1,Scandinavian Defense,5,Draw
18426,234,67,1,Scandinavian Defense,0,Black
18448,97,129,1,Scandinavian Defense,14,Draw
18464,199,78,1,Scandinavian Defense,30,Black
18567,466,64,1,Scandinavian Defense,11,Black
18599,90,118,1,Scandinavian Defense,19,Black
18620,213,55,1,Scandinavian Defense,53,White
18637,28,100,1,Scandinavian Defense,70,Black
18704,78,67,1,Scandinavian Defense,9,White
18718,140,44,1,Scandinavian Defense,1,Black
18721,59,105,1,Scandinavian Defense,4,White
18759,69,61,1,Scandinavian Defense,23,White
18805,36,107,1,Scandinavian Defense,13,White
18808,70,29,1,Scandinavian Defense,16,White
18830,103,69,1,Scandinavian Defense,18,White
18846,49,100,1,Scandinavian Defense,34,Black
18871,22,55,1,Scandinavian Defense,5,White
18904,15,53,1,Scandinavian Defense,0,White
18912,170,65,1,Scandinavian Defense,4,White
19010,247,38,1,Scandinavian Defense,19,Black
19024,21,57,1,Scandinavian Defense,0,White
19090,69,74,0,Scandinavian Defense,151,White
19101,319,2,1,Scandinavian Defense,0,White
19125,92,18,0,Scandinavian Defense,10,White
19209,128,91,1,Scandinavian Defense,31,White
19220,87,34,0,Scandinavian Defense,1,Black
19267,126,48,1,Scandinavian Defense,8,Black
19470,5,65,1,Scandinavian Defense,7,White
19488,11,69,1,Scandinavian Defense,25,White
19549,61,21,1,Scandinavian Defense,8,Black
19552,93,53,1,Scandinavian Defense,11,White
19601,131,62,1,Scandinavian Defense,15,Black
19669,702,62,1,Scandinavian Defense,5,Black
19672,811,48,0,Scandinavian Defense,8,Black
19733,456,64,1,Scandinavian Defense,0,Black
19880,329,130,1,Scandinavian Defense,14,Black
19886,230,66,1,Scandinavian Defense,20,Black
19973,33,45,1,Scandinavian Defense,12,White
11,109,39,0,Van't Kruijs Opening,4,White
84,294,58,1,Van't Kruijs Opening,0,Black
194,20,96,1,Van't Kruijs Opening,0,Black
196,12,39,1,Van't Kruijs Opening,0,White
216,69,28,0,Van't Kruijs Opening,1,Black
241,22,24,1,Van't Kruijs Opening,0,White
267,155,114,1,Van't Kruijs Opening,0,Black
290,331,48,1,Van't Kruijs Opening,0,Black
307,130,78,0,Van't Kruijs Opening,0,Black
315,84,65,1,Van't Kruijs Opening,0,White
321,13,20,1,Van't Kruijs Opening,1,Black
340,50,124,1,Van't Kruijs Opening,0,Black
370,253,11,1,Van't Kruijs Opening,0,White
376,110,78,1,Van't Kruijs Opening,10,Black
389,499,59,1,Van't Kruijs Opening,0,Black
391,290,50,1,Van't Kruijs Opening,2,Black
394,93,52,1,Van't Kruijs Opening,5,Black
404,398,47,0,Van't Kruijs Opening,0,White
406,398,76,0,Van't Kruijs Opening,2,Black
417,2,51,1,Van't Kruijs Opening,0,White
476,522,40,1,Van't Kruijs Opening,2,Black
478,583,48,1,Van't Kruijs Opening,4,Black
538,94,74,1,Van't Kruijs Opening,0,Black
558,42,50,1,Van't Kruijs Opening,0,Black
569,227,4,1,Van't Kruijs Opening,1,Black
630,24,51,1,Van't Kruijs Opening,0,White
691,56,32,1,Van't Kruijs Opening,0,Black
704,22,60,0,Van't Kruijs Opening,1,Black
714,21,43,1,Van't Kruijs Opening,0,White
796,93,56,1,Van't Kruijs Opening,0,Black
798,59,48,1,Van't Kruijs Opening,2,Black
823,92,103,1,Van't Kruijs Opening,0,White
866,355,5,1,Van't Kruijs Opening,4,White
890,91,38,1,Van't Kruijs Opening,20,White
960,522,41,1,Van't Kruijs Opening,0,Black
973,203,42,0,Van't Kruijs Opening,0,Black
982,475,27,0,Van't Kruijs Opening,7,Black
1024,0,129,0,Van't Kruijs Opening,3,Draw
1048,384,16,0,Van't Kruijs Opening,0,Black
1161,144,80,1,Van't Kruijs Opening,6,Black
1181,214,68,1,Van't Kruijs Opening,0,Black
1191,100,75,1,Van't Kruijs Opening,10,Black
1209,27,62,1,Van't Kruijs Opening,0,Black
1211,37,57,1,Van't Kruijs Opening,0,White
1231,37,52,1,Van't Kruijs Opening,0,Black
1273,1,57,0,Van't Kruijs Opening,0,White
1317,396,53,0,Van't Kruijs Opening,0,White
1340,0,68,1,Van't Kruijs Opening,0,Black
1350,90,11,0,Van't Kruijs Opening,0,White
1465,51,56,1,Van't Kruijs Opening,0,Black
1473,93,32,0,Van't Kruijs Opening,0,Black
1494,26,29,1,Van't Kruijs Opening,0,Black
1507,34,13,1,Van't Kruijs Opening,0,White
1511,31,42,1,Van't Kruijs Opening,0,White
1529,108,117,1,Van't Kruijs Opening,1,Draw
1591,103,92,1,Van't Kruijs Opening,0,Black
1596,107,43,1,Van't Kruijs Opening,1,Draw
1603,236,95,1,Van't Kruijs Opening,0,White
1612,64,78,1,Van't Kruijs Opening,1,Black
1668,165,47,1,Van't Kruijs Opening,0,White
1670,93,62,1,Van't Kruijs Opening,17,Black
1674,115,20,1,Van't Kruijs Opening,21,Black
1727,79,71,1,Van't Kruijs Opening,0,White
1775,139,52,1,Van't Kruijs Opening,0,Black
1804,326,69,1,Van't Kruijs Opening,0,White
1820,95,26,0,Van't Kruijs Opening,19,White
1823,52,40,1,Van't Kruijs Opening,22,Black
1839,124,45,1,Van't Kruijs Opening,0,Black
1841,22,102,1,Van't Kruijs Opening,0,Black
1842,135,32,1,Van't Kruijs Opening,1,Black
1864,163,69,1,Van't Kruijs Opening,0,White
1897,161,46,1,Van't Kruijs Opening,0,Black
1947,109,1,1,Van't Kruijs Opening,0,Black
1963,225,2,1,Van't Kruijs Opening,1,Black
1964,62,8,1,Van't Kruijs Opening,2,Black
1965,867,62,1,Van't Kruijs Opening,3,Black
1966,80,4,0,Van't Kruijs Opening,4,Black
1967,438,2,0,Van't Kruijs Opening,5,Black
1968,610,2,0,Van't Kruijs Opening,6,White
1969,409,2,0,Van't Kruijs Opening,7,Black
1970,579,5,1,Van't Kruijs Opening,0,White
1972,14,26,1,Van't Kruijs Opening,10,Black
1973,443,38,1,Van't Kruijs Opening,11,Black
1975,137,44,1,Van't Kruijs Opening,13,Black
1977,242,64,1,Van't Kruijs Opening,15,Black
1981,479,12,1,Van't Kruijs Opening,2,White
2003,890,90,0,Van't Kruijs Opening,4,Black
2009,373,14,1,Van't Kruijs Opening,0,Black
2024,6,19,1,Van't Kruijs Opening,0,White
2042,186,30,1,Van't Kruijs Opening,0,Black
2074,277,47,1,Van't Kruijs Opening,0,White
2081,34,49,1,Van't Kruijs Opening,0,White
2092,209,40,1,Van't Kruijs Opening,0,White
2094,5,34,1,Van't Kruijs Opening,33,Black
2134,40,88,1,Van't Kruijs Opening,0,Black
2202,143,54,0,Van't Kruijs Opening,1,Black
2225,423,50,1,Van't Kruijs Opening,3,Black
2241,393,38,1,Van't Kruijs Opening,1,Black
2247,96,75,1,Van't Kruijs Opening,39,White
2318,207,120,1,Van't Kruijs Opening,0,Black
2329,333,77,0,Van't Kruijs Opening,0,White
2330,1049,130,0,Van't Kruijs Opening,1,Black
2331,75,85,1,Van't Kruijs Opening,2,White
2332,80,51,1,Van't Kruijs Opening,1,Draw
2333,190,53,0,Van't Kruijs Opening,4,White
2335,214,26,0,Van't Kruijs Opening,6,White
2337,102,139,1,Van't Kruijs Opening,8,White
2340,293,60,1,Van't Kruijs Opening,11,Black
2343,187,43,1,Van't Kruijs Opening,14,White
2411,67,64,1,Van't Kruijs Opening,0,Draw
2434,126,8,1,Van't Kruijs Opening,0,Black
2490,26,68,0,Van't Kruijs Opening,0,White
2491,196,17,0,Van't Kruijs Opening,0,White
2495,31,74,0,Van't Kruijs Opening,2,Black
2535,99,83,1,Van't Kruijs Opening,0,White
2551,218,25,0,Van't Kruijs Opening,4,White
2567,182,24,1,Van't Kruijs Opening,7,Black
2580,247,50,0,Van't Kruijs Opening,0,Black
2607,261,49,1,Van't Kruijs Opening,1,White
2663,117,52,1,Van't Kruijs Opening,0,Black
2702,479,12,1,Van't Kruijs Opening,12,White
2810,4,62,0,Van't Kruijs Opening,4,Black
2886,74,102,1,Van't Kruijs Opening,0,Black
2902,114,48,0,Van't Kruijs Opening,22,Black
2968,777,35,1,Van't Kruijs Opening,0,White
2978,146,42,1,Van't Kruijs Opening,14,Black
2980,331,70,1,Van't Kruijs Opening,0,Black
2986,573,42,1,Van't Kruijs Opening,22,Black
2990,88,34,1,Van't Kruijs Opening,26,Black
2994,44,86,1,Van't Kruijs Opening,30,Black
2998,32,34,1,Van't Kruijs Opening,0,Black
3007,198,82,1,Van't Kruijs Opening,43,Black
3012,417,88,1,Van't Kruijs Opening,48,Black
3025,76,26,1,Van't Kruijs Opening,0,Black
3036,708,59,0,Van't Kruijs Opening,23,White
3038,151,106,1,Van't Kruijs Opening,25,Black
3040,80,124,1,Van't Kruijs Opening,27,Black
3042,270,88,1,Van't Kruijs Opening,29,Black
3045,1077,28,1,Van't Kruijs Opening,32,Black
3093,83,76,1,Van't Kruijs Opening,0,White
3095,92,61,1,Van't Kruijs Opening,2,White
3097,459,59,1,Van't Kruijs Opening,1,White
3100,212,163,1,Van't Kruijs Opening,4,White
3101,334,19,1,Van't Kruijs Opening,5,White
3102,204,53,1,Van't Kruijs Opening,6,White
3103,179,71,1,Van't Kruijs Opening,7,White
3169,200,42,1,Van't Kruijs Opening,0,Black
3171,286,73,1,Van't Kruijs Opening,0,White
3179,216,69,1,Van't Kruijs Opening,0,White
3184,51,36,1,Van't Kruijs Opening,15,Black
3233,271,58,0,Van't Kruijs Opening,1,Black
3235,20,60,0,Van't Kruijs Opening,1,Black
3250,119,78,1,Van't Kruijs Opening,2,Black
3260,225,28,1,Van't Kruijs Opening,1,Black
3291,272,73,0,Van't Kruijs Opening,0,White
3294,21,40,0,Van't Kruijs Opening,0,Black
3302,44,71,1,Van't Kruijs Opening,0,White
3430,251,45,0,Van't Kruijs Opening,0,White
3485,166,65,0,Van't Kruijs Opening,0,White
3491,42,40,0,Van't Kruijs Opening,0,Black
3509,229,128,1,Van't Kruijs Opening,0,Black
3514,144,31,1,Van't Kruijs Opening,0,White
3541,219,28,0,Van't Kruijs Opening,1,Black
3554,839,68,0,Van't Kruijs Opening,0,Black
3575,554,31,1,Van't Kruijs Opening,2,Black
3577,65,54,1,Van't Kruijs Opening,4,Black
3584,50,90,1,Van't Kruijs Opening,1,Black
3589,12,61,1,Van't Kruijs Opening,6,White
3590,167,92,1,Van't Kruijs Opening,7,Black
3591,105,16,1,Van't Kruijs Opening,8,Black
3593,74,79,1,Van't Kruijs Opening,10,White
3596,65,61,1,Van't Kruijs Opening,13,White
3602,60,47,1,Van't Kruijs Opening,19,White
3625,14,54,1,Van't Kruijs Opening,21,White
3637,303,76,1,Van't Kruijs Opening,0,Black
3640,371,66,1,Van't Kruijs Opening,49,Black
3672,133,46,1,Van't Kruijs Opening,0,White
3680,165,61,0,Van't Kruijs Opening,1,White
3687,95,35,1,Van't Kruijs Opening,0,White
3699,533,12,1,Van't Kruijs Opening,0,Black
3722,80,74,1,Van't Kruijs Opening,0,Black
3744,302,42,1,Van't Kruijs Opening,0,Black
3746,249,20,1,Van't Kruijs Opening,2,Black
3748,157,50,1,Van't Kruijs Opening,4,Black
3771,144,49,1,Van't Kruijs Opening,0,White
3855,280,26,1,Van't Kruijs Opening,38,Black
3878,13,66,1,Van't Kruijs Opening,4,Black
3881,18,52,1,Van't Kruijs Opening,0,Black
3900,132,30,1,Van't Kruijs Opening,3,Black
3908,114,132,1,Van't Kruijs Opening,0,Black
3983,170,6,1,Van't Kruijs Opening,1,Black
4023,76,41,1,Van't Kruijs Opening,0,White
4033,104,13,0,Van't Kruijs Opening,0,White
4035,76,43,1,Van't Kruijs Opening,2,White
4036,80,40,1,Van't Kruijs Opening,3,Black
4040,73,47,1,Van't Kruijs Opening,7,White
4044,147,65,0,Van't Kruijs Opening,1,White
4045,147,17,0,Van't Kruijs Opening,12,Draw
4047,147,91,0,Van't Kruijs Opening,4,White
4075,58,70,1,Van't Kruijs Opening,0,Black
4098,93,34,0,Van't Kruijs Opening,1,Black
4102,242,18,1,Van't Kruijs Opening,5,Black
4128,537,41,0,Van't Kruijs Opening,0,White
4132,21,44,1,Van't Kruijs Opening,11,Black
4133,81,33,1,Van't Kruijs Opening,0,White
4174,62,36,1,Van't Kruijs Opening,0,Black
4190,553,60,1,Van't Kruijs Opening,17,Black
4195,528,34,1,Van't Kruijs Opening,22,Black
4198,685,57,1,Van't Kruijs Opening,25,White
4220,54,23,1,Van't Kruijs Opening,0,White
4298,172,85,0,Van't Kruijs Opening,3,White
4309,448,39,0,Van't Kruijs Opening,14,White
4351,24,105,1,Van't Kruijs Opening,0,Black
4361,186,48,1,Van't Kruijs Opening,0,Draw
4367,223,9,1,Van't Kruijs Opening,0,White
4377,60,50,0,Van't Kruijs Opening,0,Draw
4394,984,38,0,Van't Kruijs Opening,1,Black
4550,45,128,1,Van't Kruijs Opening,3,Black
4557,6,51,1,Van't Kruijs Opening,0,White
4578,568,10,1,Van't Kruijs Opening,2,Black
4582,305,36,1,Van't Kruijs Opening,6,Black
4590,709,6,0,Van't Kruijs Opening,14,Draw
4594,559,9,1,Van't Kruijs Opening,18,Black
4596,673,20,1,Van't Kruijs Opening,20,Black
4619,175,18,1,Van't Kruijs Opening,19,White
4620,119,53,1,Van't Kruijs Opening,0,White
4630,252,94,0,Van't Kruijs Opening,0,Black
4670,409,50,1,Van't Kruijs Opening,0,Black
4694,599,23,1,Van't Kruijs Opening,0,White
4715,135,33,0,Van't Kruijs Opening,3,Black
4753,295,78,1,Van't Kruijs Opening,5,Black
4761,314,38,1,Van't Kruijs Opening,0,Black
4786,77,42,1,Van't Kruijs Opening,28,Black
4788,86,11,1,Van't Kruijs Opening,30,White
4790,40,49,1,Van't Kruijs Opening,32,White
4831,316,47,1,Van't Kruijs Opening,32,Black
4861,408,31,1,Van't Kruijs Opening,0,White
4867,68,62,1,Van't Kruijs Opening,0,Black
4869,25,53,1,Van't Kruijs Opening,2,White
4934,40,84,1,Van't Kruijs Opening,0,Black
4948,666,38,1,Van't Kruijs Opening,1,Black
4949,307,41,1,Van't Kruijs Opening,0,White
4950,219,36,1,Van't Kruijs Opening,3,Black
5017,245,4,1,Van't Kruijs Opening,7,Black
5018,562,38,1,Van't Kruijs Opening,0,Black
5038,143,26,1,Van't Kruijs Opening,0,Black
5075,238,14,0,Van't Kruijs Opening,13,Black
5130,617,55,0,Van't Kruijs Opening,0,White
5131,617,65,0,Van't Kruijs Opening,1,White
5135,308,36,0,Van't Kruijs Opening,0,Black
5137,617,72,0,Van't Kruijs Opening,3,Black
5203,234,32,1,Van't Kruijs Opening,39,Black
5295,195,64,1,Van't Kruijs Opening,0,Black
5302,151,35,1,Van't Kruijs Opening,1,White
5303,376,63,1,Van't Kruijs Opening,2,White
5304,247,20,1,Van't Kruijs Opening,3,White
5307,133,70,1,Van't Kruijs Opening,6,Black
5361,341,36,0,Van't Kruijs Opening,6,Black
5374,1605,40,0,Van't Kruijs Opening,19,Black
5382,230,79,1,Van't Kruijs Opening,0,White
5395,25,60,1,Van't Kruijs Opening,2,Black
5405,217,136,1,Van't Kruijs Opening,0,Black
5436,18,72,1,Van't Kruijs Opening,0,Black
5447,137,108,1,Van't Kruijs Opening,0,Black
5470,419,3,0,Van't Kruijs Opening,4,Black
5487,376,12,0,Van't Kruijs Opening,0,Black
5549,239,58,0,Van't Kruijs Opening,0,Black
5551,239,52,0,Van't Kruijs Opening,0,Black
5574,419,28,0,Van't Kruijs Opening,0,White
5606,402,44,0,Van't Kruijs Opening,0,Black
5616,152,9,1,Van't Kruijs Opening,0,White
5634,152,40,0,Van't Kruijs Opening,0,Black
5651,173,74,0,Van't Kruijs Opening,0,Black
5685,1,69,1,Van't Kruijs Opening,0,White
5700,22,38,1,Van't Kruijs Opening,0,Black
5773,548,104,0,Van't Kruijs Opening,0,Black
5797,93,60,1,Van't Kruijs Opening,0,Black
5830,71,19,0,Van't Kruijs Opening,4,White
5836,484,29,1,Van't Kruijs Opening,10,White
5841,464,65,1,Van't Kruijs Opening,15,White
5871,198,117,1,Van't Kruijs Opening,0,White
5884,260,102,1,Van't Kruijs Opening,0,Black
5970,520,23,1,Van't Kruijs Opening,1,Black
5971,473,37,1,Van't Kruijs Opening,0,White
5972,413,48,1,Van't Kruijs Opening,3,Black
